Time	glucose	fructose-6-phosphate	fructose-1,6-bisphosphate	glyceraldehyde 3-phosphate	1,2-bisphospho-D-glycerate	phosphoenolpyruvate	pyruvate	adenine monophosphate	lactate	glycerol-3-phosphate	dihydrohxyacetone-phosphate	oxaloacetate	aspartate	glutamate	oxoglutarate	malate	acetyl CoA	coenzyme A	isocitrate	citrate	adenine triphosphate	adenine diphosphate	NAD	NADH	NADP	NADPH	ubiquinone	ubiquinol	ferrocytochrome c	ferricytochrome c	pyruvate (mito)	carbon dioxide	coenzyme A (mito)	acetyl CoA (mito)	phosphate	fumarate	succinyl-CoA	succinate	guanosine triphosphate	guanosine diphosphate	slanine	aspartate (mito)	glutamate (mito)	water	electron transfer flavoprotein (reduced form)	electron transfer flavoprotein (oxidised form)	FADH2	FAD	oxoglutarate (mto)	malate (mito)	oxaloacetate (mito)	citrate (mito)	isocitrate (mito)	adenine triphosphate (mito)	adenine diphosphate (mito)	NADP+	NADPH (mito)	NAD+	NADH (mito)
212	0.0182107	0.0109534	0.000462835	0.0393465	0.00415019	2.66E-05	7.75E-05	1.09E-06	0.0403032	0.00769349	0.00769151	9.21E-08	0.0012404	0.0029296	9.02E-07	0.000392882	3.00E-05	0.000272	0.000109138	0.000857122	0.00942514	0.000101219	3.65E-05	0.00420018	0.0033631	0.000873589	0.0257128	0.0282872	0.00159144	0.00151856	0.000825148	0.00217266	2.77E-10	0.000596099	0.00310815	0.000108192	2.45E-10	0.00326647	0.00479605	0.000153953	0.00344108	0.000740163	0.00342876	0.0016213	0.000393877	0.000236123	7.33E-05	0.00100867	1.39E-06	0.000477267	1.14E-06	0.000402003	5.13E-05	9.93E-06	1.42E-05	0.00970704	0.000464956	0.0107887	3.13E-05
212.5	0.0182207	0.011161	0.000342046	0.0392925	0.0041639	2.62E-05	6.97E-05	1.03E-06	0.0402344	0.00769349	0.00769151	9.21E-08	0.00124017	0.00292983	9.02E-07	0.000393016	3.00E-05	0.000272	0.000109122	0.000856994	0.00942822	9.83E-05	3.16E-05	0.00420514	0.00336269	0.000874	0.0257142	0.0282858	0.00158821	0.00152179	0.000826039	0.00217266	2.77E-10	0.000596099	0.00310777	0.000108183	2.45E-10	0.00326588	0.00479605	0.000153952	0.00344108	0.000739996	0.00342892	0.0016217	0.000393862	0.000236138	7.33E-05	0.00100867	1.39E-06	0.000477231	1.14E-06	0.000401775	5.12E-05	9.95E-06	1.41E-05	0.00970615	0.000465852	0.0107887	3.13E-05
213	0.0182306	0.0113689	0.000268545	0.039156	0.00416691	2.62E-05	6.82E-05	1.03E-06	0.0401577	0.0076935	0.0076915	9.20E-08	0.00123993	0.00293007	9.02E-07	0.000393149	3.00E-05	0.000272	0.000109106	0.000856865	0.00942834	9.84E-05	3.05E-05	0.00420621	0.00336228	0.000874412	0.0257157	0.0282843	0.00158499	0.00152501	0.000826929	0.00217266	2.77E-10	0.000596099	0.00310738	0.000108175	2.45E-10	0.00326529	0.00479605	0.000153952	0.00344108	0.000739828	0.00342909	0.00162208	0.000393846	0.000236154	7.33E-05	0.00100867	1.39E-06	0.000477194	1.14E-06	0.000401548	5.12E-05	9.97E-06	1.39E-05	0.00970525	0.000466747	0.0107887	3.13E-05
213.5	0.0182405	0.0115748	0.000225255	0.0389658	0.0041672	2.63E-05	6.84E-05	1.04E-06	0.0400804	0.0076935	0.0076915	9.20E-08	0.00123969	0.00293031	9.01E-07	0.000393283	3.00E-05	0.000272	0.00010909	0.000856736	0.00942789	9.89E-05	3.04E-05	0.00420625	0.00336187	0.000874823	0.0257171	0.0282829	0.00158176	0.00152824	0.000827819	0.00217266	2.77E-10	0.000596099	0.003107	0.000108167	2.45E-10	0.0032647	0.00479605	0.000153952	0.00344109	0.000739662	0.00342925	0.00162246	0.00039383	0.00023617	7.33E-05	0.00100866	1.39E-06	0.000477158	1.14E-06	0.00040132	5.12E-05	9.98E-06	1.38E-05	0.00970436	0.000467643	0.0107887	3.13E-05
214	0.0182503	0.0117783	0.000200645	0.0387439	0.00416686	2.64E-05	6.89E-05	1.05E-06	0.0400044	0.0076935	0.0076915	9.20E-08	0.00123945	0.00293055	9.01E-07	0.000393417	3.00E-05	0.000272	0.000109074	0.000856607	0.00942729	9.97E-05	3.07E-05	0.00420603	0.00336145	0.000875234	0.0257186	0.0282814	0.00157853	0.00153147	0.000828709	0.00217266	2.77E-10	0.000596099	0.00310663	0.000108159	2.45E-10	0.00326411	0.00479605	0.000153951	0.00344109	0.000739495	0.00342942	0.00162284	0.000393814	0.000236186	7.33E-05	0.00100866	1.39E-06	0.000477122	1.14E-06	0.000401093	5.11E-05	9.98E-06	1.36E-05	0.00970346	0.000468538	0.0107887	3.13E-05
214.5	0.0182601	0.011979	0.000187541	0.0385046	0.00416632	2.65E-05	6.95E-05	1.07E-06	0.03993	0.0076935	0.0076915	9.20E-08	0.00123922	0.00293078	9.01E-07	0.00039355	3.00E-05	0.000272	0.000109058	0.000856478	0.00942661	0.000100475	3.09E-05	0.00420575	0.00336104	0.000875645	0.02572	0.02828	0.00157531	0.00153469	0.000829598	0.00217265	2.77E-10	0.000596099	0.00310626	0.000108151	2.45E-10	0.00326353	0.00479605	0.000153951	0.00344109	0.000739328	0.00342958	0.00162321	0.000393798	0.000236202	7.33E-05	0.00100866	1.39E-06	0.000477086	1.14E-06	0.000400866	5.11E-05	9.98E-06	1.35E-05	0.00970257	0.000469433	0.0107887	3.13E-05
215	0.0182699	0.0121767	0.000181585	0.038257	0.00416568	2.66E-05	7.02E-05	1.09E-06	0.0398574	0.00769351	0.00769149	9.19E-08	0.00123898	0.00293102	9.01E-07	0.000393684	3.00E-05	0.000272	0.000109042	0.000856349	0.00942586	0.000101348	3.13E-05	0.00420543	0.00336063	0.000876056	0.0257215	0.0282785	0.00157208	0.00153792	0.000830488	0.00217265	2.77E-10	0.000596099	0.00310589	0.000108143	2.45E-10	0.00326294	0.00479605	0.00015395	0.00344109	0.000739161	0.00342974	0.00162358	0.000393782	0.000236218	7.33E-05	0.00100865	1.39E-06	0.00047705	1.14E-06	0.000400639	5.11E-05	9.98E-06	1.33E-05	0.00970167	0.000470329	0.0107887	3.13E-05
215.5	0.0182795	0.0123712	0.000180158	0.0380067	0.00416494	2.67E-05	7.10E-05	1.11E-06	0.0397867	0.00769351	0.00769149	9.19E-08	0.00123874	0.00293126	9.00E-07	0.000393818	3.00E-05	0.000272	0.000109027	0.00085622	0.00942503	0.000102296	3.16E-05	0.00420509	0.00336022	0.000876467	0.0257229	0.0282771	0.00156886	0.00154114	0.000831378	0.00217265	2.77E-10	0.000596099	0.00310552	0.000108135	2.45E-10	0.00326235	0.00479605	0.00015395	0.0034411	0.000738994	0.00342991	0.00162395	0.000393766	0.000236234	7.33E-05	0.00100865	1.39E-06	0.000477013	1.14E-06	0.000400412	5.11E-05	9.98E-06	1.32E-05	0.00970078	0.000471224	0.0107887	3.13E-05
216	0.0182892	0.0125621	0.000181708	0.0377572	0.00416409	2.69E-05	7.18E-05	1.13E-06	0.0397181	0.00769351	0.00769149	9.19E-08	0.0012385	0.0029315	9.00E-07	0.000393951	3.00E-05	0.000272	0.000109011	0.000856091	0.00942411	0.00010333	3.20E-05	0.00420471	0.00335981	0.000876877	0.0257244	0.0282756	0.00156563	0.00154437	0.000832267	0.00217265	2.77E-10	0.000596099	0.00310516	0.000108126	2.45E-10	0.00326176	0.00479605	0.00015395	0.0034411	0.000738828	0.00343007	0.00162431	0.00039375	0.00023625	7.34E-05	0.00100865	1.38E-06	0.000476977	1.14E-06	0.000400185	5.10E-05	9.97E-06	1.31E-05	0.00969988	0.000472119	0.0107887	3.13E-05
216.5	0.0182987	0.0127492	0.000185336	0.0375109	0.00416312	2.70E-05	7.27E-05	1.16E-06	0.0396516	0.00769351	0.00769149	9.19E-08	0.00123827	0.00293173	9.00E-07	0.000394085	3.00E-05	0.000272	0.000108995	0.000855962	0.00942308	0.000104464	3.24E-05	0.0042043	0.0033594	0.000877288	0.0257258	0.0282742	0.00156241	0.00154759	0.000833157	0.00217265	2.77E-10	0.000596099	0.00310481	0.000108118	2.45E-10	0.00326117	0.00479605	0.000153949	0.0034411	0.000738661	0.00343024	0.00162467	0.000393735	0.000236265	7.34E-05	0.00100865	1.38E-06	0.000476941	1.14E-06	0.000399958	5.10E-05	9.95E-06	1.30E-05	0.00969899	0.000473014	0.0107887	3.13E-05
217	0.0183082	0.012932	0.000190553	0.0372695	0.004162	2.72E-05	7.37E-05	1.19E-06	0.0395874	0.00769352	0.00769148	9.18E-08	0.00123803	0.00293197	9.00E-07	0.000394218	3.00E-05	0.000272	0.00010898	0.000855833	0.00942192	0.00010572	3.28E-05	0.00420385	0.00335899	0.000877698	0.0257273	0.0282727	0.00155918	0.00155082	0.000834046	0.00217264	2.77E-10	0.000596099	0.00310445	0.00010811	2.45E-10	0.00326058	0.00479605	0.000153949	0.0034411	0.000738494	0.0034304	0.00162503	0.000393719	0.000236281	7.34E-05	0.00100864	1.38E-06	0.000476904	1.14E-06	0.000399731	5.10E-05	9.94E-06	1.29E-05	0.00969809	0.000473909	0.0107887	3.13E-05
217.5	0.0183177	0.0131101	0.000197132	0.0370339	0.00416071	2.73E-05	7.48E-05	1.22E-06	0.0395258	0.00769352	0.00769148	9.18E-08	0.00123779	0.00293221	9.00E-07	0.000394352	3.00E-05	0.000272	0.000108964	0.000855704	0.00942061	0.000107123	3.33E-05	0.00420336	0.00335858	0.000878109	0.0257287	0.0282713	0.00155596	0.00155404	0.000834936	0.00217264	2.77E-10	0.000596099	0.0031041	0.000108102	2.45E-10	0.00325999	0.00479605	0.000153948	0.00344111	0.000738328	0.00343056	0.00162538	0.000393703	0.000236297	7.34E-05	0.00100864	1.38E-06	0.000476868	1.14E-06	0.000399505	5.09E-05	9.92E-06	1.27E-05	0.0096972	0.000474804	0.0107887	3.13E-05
218	0.0183271	0.0132828	0.000205031	0.0368054	0.0041592	2.75E-05	7.60E-05	1.25E-06	0.0394669	0.00769352	0.00769148	9.18E-08	0.00123756	0.00293244	8.99E-07	0.000394486	3.00E-05	0.000272	0.000108948	0.000855574	0.00941911	0.00010871	3.39E-05	0.0042028	0.00335817	0.000878519	0.0257302	0.0282698	0.00155273	0.00155727	0.000835825	0.00217264	2.77E-10	0.000596099	0.00310375	0.000108094	2.45E-10	0.0032594	0.00479605	0.000153948	0.00344111	0.000738162	0.00343073	0.00162573	0.000393687	0.000236313	7.34E-05	0.00100864	1.38E-06	0.000476832	1.14E-06	0.000399279	5.09E-05	9.90E-06	1.26E-05	0.0096963	0.000475699	0.0107887	3.13E-05
218.5	0.0183365	0.0134493	0.000214367	0.0365849	0.0041574	2.78E-05	7.75E-05	1.30E-06	0.0394111	0.00769352	0.00769148	9.18E-08	0.00123732	0.00293268	8.99E-07	0.00039462	3.00E-05	0.000272	0.000108933	0.000855445	0.00941735	0.000110535	3.45E-05	0.00420216	0.00335776	0.000878929	0.0257316	0.0282684	0.00154951	0.00156049	0.000836714	0.00217264	2.77E-10	0.000596099	0.00310341	0.000108086	2.45E-10	0.00325881	0.00479605	0.000153948	0.00344111	0.000737995	0.00343089	0.00162608	0.000393671	0.000236329	7.34E-05	0.00100863	1.38E-06	0.000476795	1.14E-06	0.000399052	5.09E-05	9.88E-06	1.26E-05	0.00969541	0.000476594	0.0107887	3.13E-05
219	0.0183458	0.0136087	0.000225415	0.0363734	0.00415525	2.80E-05	7.91E-05	1.35E-06	0.0393588	0.00769353	0.00769147	9.17E-08	0.00123708	0.00293292	8.99E-07	0.000394753	3.00E-05	0.000272	0.000108917	0.000855316	0.00941527	0.00011268	3.53E-05	0.00420143	0.00335735	0.000879339	0.0257331	0.0282669	0.00154628	0.00156372	0.000837603	0.00217263	2.77E-10	0.000596099	0.00310307	0.000108077	2.45E-10	0.00325822	0.00479605	0.000153947	0.00344112	0.000737829	0.00343106	0.00162643	0.000393655	0.000236345	7.34E-05	0.00100863	1.38E-06	0.000476759	1.14E-06	0.000398826	5.09E-05	9.86E-06	1.25E-05	0.00969451	0.000477488	0.0107887	3.13E-05
219.5	0.018355	0.0137594	0.000238676	0.0361723	0.00415259	2.83E-05	8.11E-05	1.41E-06	0.0393105	0.00769353	0.00769147	9.17E-08	0.00123685	0.00293315	8.99E-07	0.000394887	3.00E-05	0.000272	0.000108902	0.000855186	0.00941271	0.000115277	3.61E-05	0.00420056	0.00335694	0.000879748	0.0257345	0.0282655	0.00154306	0.00156694	0.000838493	0.00217263	2.77E-10	0.000596099	0.00310273	0.000108069	2.45E-10	0.00325763	0.00479605	0.000153947	0.00344112	0.000737663	0.00343122	0.00162677	0.000393639	0.000236361	7.34E-05	0.00100863	1.38E-06	0.000476722	1.14E-06	0.0003986	5.08E-05	9.83E-06	1.24E-05	0.00969362	0.000478383	0.0107887	3.13E-05
220	0.0183642	0.0138993	0.000255027	0.0359834	0.00414919	2.87E-05	8.35E-05	1.49E-06	0.039267	0.00769353	0.00769147	9.17E-08	0.00123661	0.00293339	8.98E-07	0.000395021	3.00E-05	0.000272	0.000108886	0.000855057	0.00940945	0.000118556	3.72E-05	0.00419949	0.00335653	0.000880158	0.0257359	0.0282641	0.00153983	0.00157017	0.000839382	0.00217263	2.77E-10	0.000596099	0.00310239	0.000108061	2.45E-10	0.00325704	0.00479605	0.000153947	0.00344112	0.000737496	0.00343138	0.00162711	0.000393624	0.000236376	7.34E-05	0.00100862	1.38E-06	0.000476686	1.14E-06	0.000398374	5.08E-05	9.81E-06	1.23E-05	0.00969272	0.000479278	0.0107887	3.13E-05
220.5	0.0183734	0.0140249	0.000276101	0.0358092	0.00414461	2.92E-05	8.67E-05	1.60E-06	0.0392295	0.00769353	0.00769147	9.17E-08	0.00123637	0.00293363	8.98E-07	0.000395155	3.00E-05	0.000272	0.000108871	0.000854928	0.00940501	0.000122969	3.86E-05	0.00419811	0.00335612	0.000880568	0.0257374	0.0282626	0.00153661	0.00157339	0.00084027	0.00217263	2.77E-10	0.000596099	0.00310205	0.000108053	2.45E-10	0.00325646	0.00479605	0.000153946	0.00344112	0.00073733	0.00343155	0.00162745	0.000393608	0.000236392	7.34E-05	0.00100862	1.38E-06	0.00047665	1.14E-06	0.000398148	5.08E-05	9.78E-06	1.23E-05	0.00969183	0.000480172	0.0107887	3.13E-05
221	0.0183825	0.0141297	0.000305309	0.035654	0.00413795	3.00E-05	9.11E-05	1.78E-06	0.0391999	0.00769354	0.00769146	9.16E-08	0.00123614	0.00293386	8.98E-07	0.000395288	3.00E-05	0.000272	0.000108855	0.000854798	0.00939834	0.000129536	4.05E-05	0.0041962	0.00335571	0.000880977	0.0257388	0.0282612	0.00153339	0.00157661	0.000841159	0.00217263	2.77E-10	0.000596099	0.00310172	0.000108045	2.45E-10	0.00325587	0.00479605	0.000153946	0.00344113	0.000737164	0.00343171	0.00162779	0.000393592	0.000236408	7.34E-05	0.00100862	1.38E-06	0.000476613	1.14E-06	0.000397922	5.08E-05	9.76E-06	1.22E-05	0.00969093	0.000481067	0.0107887	3.13E-05
221.5	0.0183916	0.0141994	0.000351137	0.0355257	0.00412686	3.12E-05	9.84E-05	2.11E-06	0.0391824	0.00769354	0.00769146	9.16E-08	0.0012359	0.0029341	8.98E-07	0.000395422	3.00E-05	0.000272	0.00010884	0.000854668	0.00938656	0.00014104	4.35E-05	0.00419317	0.0033553	0.000881387	0.0257403	0.0282597	0.00153016	0.00157984	0.000842048	0.00217262	2.77E-10	0.000596099	0.00310138	0.000108037	2.45E-10	0.00325528	0.00479605	0.000153945	0.00344113	0.000736998	0.00343187	0.00162812	0.000393576	0.000236424	7.34E-05	0.00100861	1.37E-06	0.000476577	1.14E-06	0.000397697	5.07E-05	9.73E-06	1.22E-05	0.00969004	0.000481961	0.0107887	3.13E-05
222	0.0184006	0.0141951	0.000439042	0.0354431	0.00410422	3.39E-05	0.000113112	2.93E-06	0.0391863	0.00769354	0.00769146	9.16E-08	0.00123566	0.00293434	8.98E-07	0.000395556	3.00E-05	0.000272	0.000108824	0.000854539	0.00936038	0.000166412	4.93E-05	0.00418735	0.00335489	0.000881796	0.0257417	0.0282583	0.00152694	0.00158306	0.000842937	0.00217262	2.77E-10	0.000596099	0.00310105	0.000108028	2.45E-10	0.00325469	0.00479605	0.000153945	0.00344113	0.000736832	0.00343204	0.00162846	0.00039356	0.00023644	7.34E-05	0.00100861	1.37E-06	0.00047654	1.14E-06	0.000397471	5.07E-05	9.70E-06	1.22E-05	0.00968914	0.000482856	0.0107887	3.13E-05
222.5	0.0184095	0.0140294	0.000622342	0.0354531	0.0040538	3.92E-05	0.000145525	5.06E-06	0.0392372	0.00769354	0.00769146	9.16E-08	0.00123543	0.00293457	8.97E-07	0.00039569	3.00E-05	0.000272	0.000108809	0.000854409	0.00930635	0.000218238	6.25E-05	0.0041742	0.00335448	0.000882205	0.0257432	0.0282568	0.00152372	0.00158628	0.000843826	0.00217262	2.77E-10	0.000596099	0.00310071	0.00010802	2.45E-10	0.0032541	0.00479606	0.000153945	0.00344113	0.000736667	0.0034322	0.0016288	0.000393544	0.000236456	7.34E-05	0.00100861	1.37E-06	0.000476503	1.14E-06	0.000397246	5.07E-05	9.68E-06	1.23E-05	0.00968825	0.00048375	0.0107887	3.13E-05
223	0.0184185	0.0137096	0.000851221	0.0356071	0.00399317	4.33E-05	0.000183746	7.10E-06	0.039366	0.00769354	0.00769146	9.16E-08	0.00123519	0.00293481	8.97E-07	0.000395824	3.00E-05	0.000272	0.000108793	0.00085428	0.00926533	0.000257028	8.13E-05	0.00415541	0.00335407	0.000882614	0.0257446	0.0282554	0.00152049	0.00158951	0.000844714	0.00217262	2.77E-10	0.000596099	0.00310037	0.000108012	2.45E-10	0.00325351	0.00479606	0.000153944	0.00344114	0.000736501	0.00343236	0.00162914	0.000393528	0.000236472	7.34E-05	0.00100861	1.37E-06	0.000476467	1.14E-06	0.000397021	5.06E-05	9.66E-06	1.25E-05	0.00968736	0.000484644	0.0107887	3.13E-05
223.5	0.0184273	0.0133452	0.00102295	0.0358971	0.00396268	4.44E-05	0.000202266	7.77E-06	0.0395525	0.00769355	0.00769145	9.15E-08	0.00123496	0.00293504	8.97E-07	0.000395958	3.00E-05	0.000272	0.000108778	0.00085415	0.00925316	0.000268292	9.27E-05	0.00414401	0.00335367	0.000883023	0.0257461	0.0282539	0.00151727	0.00159273	0.000845603	0.00217261	2.77E-10	0.000596099	0.00310003	0.000108004	2.45E-10	0.00325292	0.00479606	0.000153944	0.00344114	0.000736335	0.00343253	0.00162949	0.000393512	0.000236488	7.34E-05	0.0010086	1.37E-06	0.00047643	1.14E-06	0.000396795	5.06E-05	9.65E-06	1.27E-05	0.00968646	0.000485538	0.0107887	3.13E-05
224	0.0184362	0.0129777	0.00112953	0.0362926	0.00395462	4.44E-05	0.000207108	7.84E-06	0.0397595	0.00769355	0.00769145	9.15E-08	0.00123472	0.00293528	8.97E-07	0.000396091	3.00E-05	0.000272	0.000108763	0.00085402	0.00925191	0.000269232	9.63E-05	0.00414036	0.00335326	0.000883431	0.0257475	0.0282525	0.00151405	0.00159595	0.000846492	0.00217261	2.76E-10	0.000596099	0.00309967	0.000107995	2.45E-10	0.00325233	0.00479606	0.000153944	0.00344114	0.000736169	0.00343269	0.00162984	0.000393497	0.000236503	7.34E-05	0.0010086	1.37E-06	0.000476394	1.14E-06	0.00039657	5.06E-05	9.64E-06	1.30E-05	0.00968557	0.000486432	0.0107887	3.13E-05
224.5	0.0184449	0.0126182	0.00118821	0.0367585	0.00395565	4.42E-05	0.000206607	7.69E-06	0.0399687	0.00769355	0.00769145	9.15E-08	0.00123448	0.00293552	8.97E-07	0.000396225	3.00E-05	0.000272	0.000108747	0.00085389	0.00925437	0.000266666	9.65E-05	0.00414015	0.00335285	0.00088384	0.025749	0.028251	0.00151082	0.00159918	0.00084738	0.00217261	2.76E-10	0.000596099	0.00309931	0.000107987	2.45E-10	0.00325174	0.00479606	0.000153943	0.00344114	0.000736004	0.00343285	0.0016302	0.000393481	0.000236519	7.34E-05	0.0010086	1.37E-06	0.000476357	1.14E-06	0.000396345	5.06E-05	9.65E-06	1.32E-05	0.00968467	0.000487326	0.0107887	3.13E-05
225	0.0184537	0.0122718	0.00121416	0.0372633	0.00396024	4.38E-05	0.000204015	7.45E-06	0.0401733	0.00769355	0.00769145	9.15E-08	0.00123425	0.00293575	8.96E-07	0.000396359	3.00E-05	0.000272	0.000108732	0.000853761	0.00925854	0.000262501	9.54E-05	0.00414127	0.00335244	0.000884248	0.0257504	0.0282496	0.0015076	0.0016024	0.000848269	0.00217261	2.76E-10	0.000596099	0.00309895	0.000107979	2.45E-10	0.00325115	0.00479606	0.000153943	0.00344115	0.000735838	0.00343302	0.00163057	0.000393465	0.000236535	7.34E-05	0.00100859	1.37E-06	0.00047632	1.14E-06	0.000396121	5.05E-05	9.65E-06	1.35E-05	0.00968378	0.00048822	0.0107887	3.13E-05
225.5	0.0184624	0.0119419	0.00121751	0.0377831	0.00396671	4.33E-05	0.000200295	7.15E-06	0.0403704	0.00769356	0.00769144	9.15E-08	0.00123401	0.00293599	8.96E-07	0.000396493	3.00E-05	0.000272	0.000108717	0.000853631	0.00926394	0.000257176	9.37E-05	0.00414304	0.00335203	0.000884657	0.0257519	0.0282481	0.00150438	0.00160562	0.000849157	0.00217261	2.76E-10	0.000596099	0.00309858	0.000107971	2.45E-10	0.00325056	0.00479606	0.000153942	0.00344115	0.000735672	0.00343318	0.00163095	0.000393449	0.000236551	7.34E-05	0.00100859	1.37E-06	0.000476284	1.14E-06	0.000395896	5.05E-05	9.67E-06	1.37E-05	0.00968289	0.000489114	0.0107887	3.13E-05
226	0.018471	0.0116325	0.0012041	0.0383008	0.00397475	4.26E-05	0.000195606	6.78E-06	0.0405579	0.00769356	0.00769144	9.14E-08	0.00123378	0.00293622	8.96E-07	0.000396627	3.00E-05	0.000272	0.000108701	0.000853501	0.00927064	0.000250616	9.14E-05	0.00414528	0.00335162	0.000885065	0.0257533	0.0282467	0.00150116	0.00160884	0.000850046	0.0021726	2.76E-10	0.000596099	0.0030982	0.000107962	2.45E-10	0.00324997	0.00479606	0.000153942	0.00344115	0.000735507	0.00343334	0.00163133	0.000393433	0.000236567	7.34E-05	0.00100859	1.37E-06	0.000476247	1.14E-06	0.000395671	5.05E-05	9.69E-06	1.39E-05	0.00968199	0.000490008	0.0107888	3.12E-05
226.5	0.0184796	0.0113485	0.0011765	0.0388031	0.00398462	4.19E-05	0.000189768	6.34E-06	0.0407338	0.00769356	0.00769144	9.14E-08	0.00123354	0.00293646	8.96E-07	0.000396761	3.00E-05	0.000272	0.000108686	0.000853371	0.00927907	0.000242432	8.86E-05	0.00414805	0.00335121	0.000885473	0.0257548	0.0282452	0.00149794	0.00161206	0.000850934	0.0021726	2.76E-10	0.000596099	0.00309781	0.000107954	2.45E-10	0.00324938	0.00479606	0.000153942	0.00344115	0.000735341	0.0034335	0.00163171	0.000393417	0.000236583	7.34E-05	0.00100858	1.37E-06	0.00047621	1.14E-06	0.000395447	5.04E-05	9.71E-06	1.41E-05	0.0096811	0.000490902	0.0107888	3.12E-05
227	0.0184881	0.0110974	0.00113431	0.0392789	0.00399707	4.08E-05	0.000182303	5.80E-06	0.0408954	0.00769356	0.00769144	9.14E-08	0.0012333	0.0029367	8.96E-07	0.000396895	3.00E-05	0.000272	0.000108671	0.000853241	0.00929005	0.00023182	8.51E-05	0.00415154	0.00335081	0.000885881	0.0257562	0.0282438	0.00149471	0.00161529	0.000851822	0.0021726	2.76E-10	0.000596099	0.00309743	0.000107946	2.45E-10	0.00324879	0.00479606	0.000153941	0.00344116	0.000735176	0.00343367	0.0016321	0.000393401	0.000236599	7.34E-05	0.00100858	1.37E-06	0.000476174	1.14E-06	0.000395222	5.04E-05	9.74E-06	1.42E-05	0.0096802	0.000491796	0.0107888	3.12E-05
227.5	0.0184966	0.0108917	0.00107319	0.0397157	0.00401368	3.94E-05	0.000172214	5.08E-06	0.0410385	0.00769357	0.00769143	9.14E-08	0.00123307	0.00293693	8.95E-07	0.000397029	3.00E-05	0.000272	0.000108655	0.000853111	0.00930536	0.000217075	8.05E-05	0.00415615	0.0033504	0.000886289	0.0257577	0.0282423	0.00149149	0.00161851	0.00085271	0.0021726	2.76E-10	0.000596099	0.00309703	0.000107938	2.45E-10	0.0032482	0.00479606	0.000153941	0.00344116	0.000735011	0.00343383	0.0016325	0.000393386	0.000236614	7.34E-05	0.00100858	1.36E-06	0.000476137	1.14E-06	0.000394998	5.04E-05	9.77E-06	1.43E-05	0.00967931	0.000492689	0.0107888	3.12E-05
228	0.018505	0.0107554	0.000981026	0.0400965	0.00403802	3.72E-05	0.000157216	4.07E-06	0.041156	0.00769357	0.00769143	9.13E-08	0.00123283	0.00293717	8.95E-07	0.000397164	3.00E-05	0.000272	0.00010864	0.000852981	0.00932918	0.000194168	7.39E-05	0.00416279	0.00334999	0.000886697	0.0257591	0.0282409	0.00148827	0.00162173	0.000853599	0.0021726	2.76E-10	0.000596099	0.00309664	0.000107929	2.45E-10	0.00324761	0.00479606	0.000153941	0.00344116	0.000734845	0.00343399	0.00163289	0.00039337	0.00023663	7.34E-05	0.00100857	1.36E-06	0.0004761	1.14E-06	0.000394774	5.04E-05	9.80E-06	1.44E-05	0.00967842	0.000493583	0.0107888	3.12E-05
228.5	0.0185134	0.0107372	0.00083067	0.0403913	0.0040781	3.33E-05	0.000132215	2.61E-06	0.041233	0.00769357	0.00769143	9.13E-08	0.0012326	0.0029374	8.95E-07	0.000397298	3.00E-05	0.000272	0.000108625	0.000852851	0.00936934	0.000155419	6.32E-05	0.00417352	0.00334958	0.000887105	0.0257605	0.0282395	0.00148505	0.00162495	0.000854487	0.00217259	2.76E-10	0.000596099	0.00309624	0.000107921	2.45E-10	0.00324702	0.00479606	0.00015394	0.00344117	0.00073468	0.00343415	0.00163329	0.000393354	0.000236646	7.34E-05	0.00100857	1.36E-06	0.000476063	1.14E-06	0.00039455	5.03E-05	9.83E-06	1.44E-05	0.00967752	0.000494476	0.0107888	3.12E-05
229	0.0185218	0.0108688	0.000622966	0.0405585	0.00413388	2.86E-05	9.75E-05	1.40E-06	0.0412462	0.00769357	0.00769143	9.13E-08	0.00123236	0.00293764	8.95E-07	0.000397432	3.00E-05	0.000272	0.000108609	0.000852721	0.0094119	0.000114139	4.73E-05	0.00418936	0.00334918	0.000887512	0.025762	0.028238	0.00148183	0.00162817	0.000855375	0.00217259	2.76E-10	0.000596099	0.00309585	0.000107913	2.45E-10	0.00324643	0.00479606	0.00015394	0.00344117	0.000734515	0.00343432	0.00163369	0.000393338	0.000236662	7.34E-05	0.00100857	1.36E-06	0.000476027	1.14E-06	0.000394326	5.03E-05	9.86E-06	1.43E-05	0.00967663	0.00049537	0.0107888	3.12E-05
229.5	0.01853	0.0110666	0.000448226	0.0405927	0.00417001	2.66E-05	7.58E-05	1.07E-06	0.0411975	0.00769358	0.00769142	9.13E-08	0.00123213	0.00293787	8.95E-07	0.000397566	3.00E-05	0.000272	0.000108594	0.000852591	0.00942635	0.000100141	3.54E-05	0.00420128	0.00334877	0.000887919	0.0257634	0.0282366	0.00147861	0.00163139	0.000856263	0.00217259	2.76E-10	0.000596099	0.00309546	0.000107905	2.45E-10	0.00324584	0.00479606	0.000153939	0.00344117	0.00073435	0.00343448	0.00163408	0.000393322	0.000236678	7.34E-05	0.00100857	1.36E-06	0.00047599	1.14E-06	0.000394102	5.03E-05	9.89E-06	1.42E-05	0.00967574	0.000496263	0.0107888	3.12E-05
