Time	EGF_EC	CAPRI_cyt	RasGTP_pal_cyt	Ca	IP3	CaCAPRI_cyt	RasGTP_depal_cyt	RasGDP_depal_cyt	RasGDP_pal_cyt	Ca_PLCe_cyt	Sos_cyt	Grb2_cyt	PLCe_cyt	buffer_cyt	ca_buffer_cyt	SosGrb2_cyt	RasGRP_cyt	CaRasGRP1_cyt	Ca_ER	PIP_PM	PI_PM	Shc_PM	CaCAPRI_PM_PM	Shc_star_PM	EGFR_PM	PLC_act_PM	PLC_PM	PIP2_PM	Activated_EGFR_PM	DAG_PM	SGS_PM	RasGTP_PM	RasGDP_PM	serca	RactCa	Ract	Rinh	RinhCa	ER_erMembrane	RasGTP_Golgi_GM	RasGDP_Golgi_GM	Ca_RasGRP_GM_GM	DAG_GM_GM	RasGRP_DAG_GM	Ras_CaPLCe_GM	PIP2_GM_GM																										
3600	4.02136	25.4333	0.0872048	248.382	1186.83	2.09796	14.1746	2.76547	16.1778	5.55468	79.0162	500.416	4.48798	39.3082	81.0918	97.8072	1.45872	0.120409	92558.3	171.822	5212.21	179.815	4.17849	0.0417219	0.941137	0.164681	99.8353	37.4064	0.558574	143365	6.14327	1.36029	320.925	45	7.62425	3.69575	2.38289	8.93711	2	293.509	12.146	0.000400044	47872.2	579.924	40.6126	250																										
3608	4.02136	25.4302	0.0868478	248.576	1189.23	2.09934	14.207	2.76554	16.173	5.55428	79.0249	500.425	4.48416	39.2876	81.1124	97.8193	1.4558	0.120262	92540.3	170.103	5155.81	179.849	4.18127	0.0414861	0.935546	0.163704	99.8363	37.2623	0.555255	143423	6.10932	1.35241	320.83	45	7.62619	3.69381	2.38142	8.93858	2	294.149	12.1521	0.000399553	47973.4	579.986	40.6983	250																										
3616	4.02136	25.4271	0.0864934	248.768	1191.62	2.10072	14.2394	2.76561	16.1683	5.55388	79.0336	500.434	4.48037	39.2672	81.1328	97.8314	1.4529	0.120115	92522.4	168.397	5099.97	179.883	4.18403	0.0412516	0.929987	0.162733	99.8373	37.118	0.551956	143481	6.07555	1.34458	320.735	45	7.62811	3.69189	2.37997	8.94003	2	294.787	12.1582	0.000399065	48074.3	580.048	40.7837	250																										
3624	4.02136	25.4241	0.0861417	248.96	1194.01	2.10209	14.2717	2.76567	16.1635	5.55347	79.0422	500.442	4.47659	39.2468	81.1532	97.8435	1.45002	0.119969	92504.7	166.706	5044.68	179.917	4.18678	0.0410183	0.924461	0.161767	99.8382	36.9736	0.548676	143538	6.04195	1.33681	320.64	45	7.63003	3.68997	2.37852	8.94148	2	295.424	12.1642	0.000398579	48175	580.11	40.8689	250																										
3632	4.02136	25.421	0.0857926	249.15	1196.39	2.10345	14.3039	2.76574	16.1588	5.55305	79.0508	500.451	4.47283	39.2266	81.1734	97.8554	1.44715	0.119823	92487	165.028	4989.94	179.951	4.18951	0.0407863	0.918969	0.160807	99.8392	36.8291	0.545416	143594	6.00852	1.3291	320.545	45	7.63193	3.68807	2.37708	8.94292	2	296.061	12.1703	0.000398095	48275.4	580.171	40.9538	250																										
3640	4.02136	25.418	0.0854461	249.34	1198.76	2.1048	14.3361	2.7658	16.1541	5.55262	79.0594	500.459	4.46909	39.2065	81.1935	97.8673	1.44431	0.119678	92469.4	163.364	4935.74	179.984	4.19223	0.0405555	0.913509	0.159853	99.8401	36.6844	0.542176	143650	5.97527	1.32143	320.45	45	7.63382	3.68618	2.37566	8.94434	2	296.696	12.1763	0.000397614	48375.5	580.232	41.0386	250																										
3648	4.02136	25.415	0.0851022	249.528	1201.13	2.10615	14.3683	2.76586	16.1494	5.55219	79.0678	500.468	4.46536	39.1865	81.2135	97.8792	1.44148	0.119534	92451.9	161.714	4882.08	180.017	4.19493	0.040326	0.908081	0.158905	99.8411	36.5396	0.538955	143706	5.94219	1.31382	320.356	45	7.63569	3.68431	2.37424	8.94576	2	297.329	12.1822	0.000397136	48475.4	580.292	41.1231	250																										
3656	4.02136	25.412	0.0847609	249.716	1203.5	2.10749	14.4003	2.76592	16.1447	5.55175	79.0763	500.476	4.46165	39.1667	81.2333	97.8909	1.43867	0.119391	92434.5	160.078	4828.95	180.051	4.19762	0.0400977	0.902686	0.157962	99.842	36.3947	0.535752	143761	5.90928	1.30626	320.261	45	7.63756	3.68244	2.37283	8.94717	2	297.962	12.1882	0.000396659	48575	580.352	41.2074	250																										
3664	4.02136	25.409	0.0844222	249.902	1205.86	2.10882	14.4324	2.76597	16.14	5.55131	79.0847	500.485	4.45796	39.1469	81.2531	97.9027	1.43588	0.119248	92417.2	158.455	4776.35	180.084	4.20029	0.0398707	0.897322	0.157024	99.843	36.2497	0.532569	143815	5.87654	1.29875	320.167	45	7.63942	3.68058	2.37143	8.94857	2	298.594	12.1941	0.000396185	48674.3	580.412	41.2915	250																										
3672	4.02136	25.4061	0.084086	250.087	1208.21	2.11014	14.4643	2.76603	16.1353	5.55085	79.0931	500.493	4.45429	39.1273	81.2727	97.9143	1.43311	0.119106	92399.9	156.845	4724.27	180.116	4.20295	0.0396449	0.891991	0.156092	99.8439	36.1046	0.529405	143869	5.84397	1.2913	320.073	45	7.64126	3.67874	2.37004	8.94996	2	299.224	12.2	0.000395713	48773.4	580.471	41.3754	250																										
3680	4.02136	25.4031	0.0837523	250.272	1210.55	2.11146	14.4963	2.76608	16.1306	5.55039	79.1014	500.501	4.45064	39.1079	81.2921	97.9259	1.43035	0.118965	92382.8	155.249	4672.72	180.149	4.20559	0.0394203	0.886691	0.155166	99.8448	35.9594	0.526259	143922	5.81156	1.28389	319.979	45	7.64309	3.67691	2.36865	8.95135	2	299.854	12.2059	0.000395244	48872.3	580.53	41.459	250																										
3688	4.02136	25.4002	0.0834211	250.456	1212.9	2.11277	14.5281	2.76613	16.1259	5.54993	79.1097	500.51	4.447	39.0885	81.3115	97.9375	1.42762	0.118824	92365.8	153.666	4621.68	180.181	4.20822	0.0391969	0.881423	0.154245	99.8458	35.8142	0.523133	143975	5.77933	1.27654	319.885	45	7.64491	3.67509	2.36728	8.95272	2	300.482	12.2118	0.000394776	48970.8	580.589	41.5424	250																										
3696	4.02136	25.3973	0.0830923	250.638	1215.23	2.11407	14.5599	2.76618	16.1213	5.54946	79.1179	500.518	4.44338	39.0692	81.3308	97.9489	1.4249	0.118684	92348.8	152.097	4571.16	180.214	4.21084	0.0389748	0.876186	0.15333	99.8467	35.6689	0.520024	144027	5.74726	1.26924	319.792	45	7.64672	3.67328	2.36591	8.95409	2	301.109	12.2177	0.000394311	49069.2	580.647	41.6257	250																										
3704	4.02136	25.3944	0.082766	250.82	1217.56	2.11537	14.5917	2.76623	16.1166	5.54898	79.1261	500.526	4.43978	39.0501	81.3499	97.9604	1.4222	0.118545	92332	150.541	4521.14	180.246	4.21344	0.0387538	0.87098	0.15242	99.8476	35.5235	0.516935	144079	5.71536	1.26198	319.698	45	7.64852	3.67148	2.36456	8.95544	2	301.735	12.2235	0.000393848	49167.2	580.705	41.7087	250																										
3712	4.02136	25.3915	0.0824422	251.001	1219.89	2.11666	14.6234	2.76627	16.1119	5.54849	79.1342	500.534	4.43619	39.0311	81.3689	97.9717	1.41951	0.118406	92315.2	148.998	4471.63	180.278	4.21602	0.0385341	0.865805	0.151516	99.8485	35.3781	0.513863	144130	5.68363	1.25478	319.605	45	7.6503	3.6697	2.36321	8.95679	2	302.36	12.2293	0.000393388	49265	580.762	41.7915	250																										
3720	4.02136	25.3887	0.0821207	251.181	1222.21	2.11794	14.655	2.76632	16.1073	5.548	79.1423	500.542	4.43262	39.0122	81.3878	97.983	1.41684	0.118268	92298.5	147.469	4422.61	180.31	4.2186	0.0383156	0.86066	0.150617	99.8494	35.2327	0.51081	144181	5.65206	1.24762	319.511	45	7.65208	3.66792	2.36187	8.95813	2	302.984	12.2351	0.000392929	49362.6	580.819	41.874	250																										
3728	4.02136	25.3858	0.0818017	251.36	1224.52	2.11921	14.6866	2.76636	16.1026	5.5475	79.1504	500.55	4.42907	38.9935	81.4065	97.9943	1.41419	0.118131	92281.9	145.952	4374.09	180.341	4.22115	0.0380982	0.855547	0.149723	99.8503	35.0873	0.507775	144231	5.62066	1.24052	319.418	45	7.65385	3.66615	2.36054	8.95946	2	303.607	12.2409	0.000392473	49459.9	580.876	41.9564	250																										
3736	4.02136	25.383	0.081485	251.538	1226.83	2.12048	14.7181	2.7664	16.098	5.547	79.1584	500.558	4.42553	38.9748	81.4252	98.0054	1.41156	0.117994	92265.4	144.449	4326.07	180.373	4.2237	0.037882	0.850464	0.148834	99.8512	34.9418	0.504758	144281	5.58942	1.23346	319.325	45	7.6556	3.6644	2.35921	8.96079	2	304.229	12.2466	0.000392019	49557	580.932	42.0385	250																										
3744	4.02136	25.3802	0.0811707	251.715	1229.13	2.12174	14.7496	2.76644	16.0934	5.54649	79.1664	500.566	4.42201	38.9562	81.4438	98.0166	1.40894	0.117858	92248.9	142.958	4278.52	180.404	4.22623	0.0376671	0.84541	0.147951	99.852	34.7964	0.501759	144330	5.55834	1.22645	319.232	45	7.65734	3.66266	2.3579	8.9621	2	304.849	12.2523	0.000391567	49653.8	580.988	42.1205	250																										
3752	4.02136	25.3774	0.0808587	251.891	1231.43	2.123	14.781	2.76649	16.0887	5.54598	79.1744	500.574	4.4185	38.9378	81.4622	98.0276	1.40634	0.117723	92232.6	141.481	4231.47	180.435	4.22875	0.0374532	0.840387	0.147073	99.8529	34.6509	0.498778	144378	5.52743	1.21949	319.14	45	7.65908	3.66092	2.35659	8.96341	2	305.469	12.258	0.000391118	49750.4	581.044	42.2022	250																										
3760	4.02136	25.3746	0.0805491	252.066	1233.72	2.12425	14.8124	2.76652	16.0841	5.54546	79.1823	500.582	4.41501	38.9195	81.4805	98.0386	1.40376	0.117588	92216.3	140.016	4184.89	180.466	4.23126	0.0372406	0.835394	0.1462	99.8538	34.5055	0.495814	144427	5.49667	1.21257	319.047	45	7.6608	3.6592	2.35529	8.96471	2	306.087	12.2637	0.00039067	49846.7	581.099	42.2837	250																										
3768	4.02136	25.3718	0.0802417	252.241	1236	2.12549	14.8437	2.76656	16.0795	5.54493	79.1901	500.59	4.41154	38.9013	81.4987	98.0496	1.40119	0.117454	92200.2	138.564	4138.78	180.497	4.23375	0.0370291	0.830431	0.145333	99.8547	34.3601	0.492868	144474	5.46608	1.20571	318.955	45	7.66251	3.65749	2.354	8.966	2	306.705	12.2694	0.000390225	49942.7	581.154	42.365	250																										
3776	4.02136	25.369	0.0799367	252.414	1238.28	2.12672	14.8749	2.7666	16.0749	5.5444	79.1979	500.598	4.40808	38.8831	81.5169	98.0605	1.39864	0.117321	92184.1	137.125	4093.15	180.528	4.23623	0.0368187	0.825497	0.14447	99.8555	34.2147	0.48994	144522	5.43565	1.19889	318.862	45	7.66422	3.65578	2.35272	8.96728	2	307.321	12.2751	0.000389781	50038.5	581.209	42.4461	250																										
3784	4.02136	25.3663	0.0796339	252.587	1240.56	2.12795	14.9061	2.76663	16.0703	5.54386	79.2057	500.606	4.40464	38.8651	81.5349	98.0713	1.3961	0.117188	92168.1	135.698	4047.98	180.558	4.23869	0.0366095	0.820592	0.143613	99.8564	34.0694	0.487029	144568	5.40537	1.19211	318.77	45	7.66591	3.65409	2.35144	8.96856	2	307.936	12.2807	0.00038934	50134.1	581.263	42.527	250																										
3792	4.02136	25.3636	0.0793333	252.759	1242.83	2.12917	14.9373	2.76667	16.0657	5.54332	79.2134	500.613	4.40122	38.8472	81.5528	98.0821	1.39358	0.117056	92152.1	134.284	4003.28	180.588	4.24114	0.0364015	0.815716	0.14276	99.8572	33.9242	0.484135	144615	5.37526	1.18538	318.678	45	7.66759	3.65241	2.35017	8.96983	2	308.55	12.2863	0.000388901	50229.4	581.317	42.6077	250																										
3800	4.02136	25.3609	0.079035	252.93	1245.09	2.13039	14.9683	2.7667	16.0611	5.54278	79.2211	500.621	4.39781	38.8295	81.5705	98.0928	1.39107	0.116924	92136.3	132.883	3959.03	180.619	4.24358	0.0361946	0.81087	0.141913	99.8581	33.779	0.481259	144660	5.3453	1.1787	318.586	45	7.66926	3.65074	2.34892	8.97108	2	309.163	12.2919	0.000388464	50324.5	581.37	42.6882	250																										
3808	4.02136	25.3581	0.0787389	253.1	1247.35	2.1316	14.9994	2.76674	16.0566	5.54222	79.2288	500.629	4.39441	38.8118	81.5882	98.1035	1.38858	0.116793	92120.5	131.494	3915.24	180.649	4.24601	0.0359888	0.806052	0.141071	99.8589	33.6338	0.478399	144706	5.3155	1.17206	318.494	45	7.67093	3.64907	2.34766	8.97234	2	309.775	12.2975	0.000388029	50419.4	581.424	42.7684	250																										
3816	4.02136	25.3555	0.0784451	253.269	1249.61	2.1328	15.0304	2.76677	16.052	5.54167	79.2364	500.636	4.39103	38.7942	81.6058	98.1141	1.38611	0.116663	92104.8	130.117	3871.9	180.678	4.24842	0.0357841	0.801263	0.140234	99.8598	33.4888	0.475557	144750	5.28585	1.16547	318.403	45	7.67258	3.64742	2.34642	8.97358	2	310.386	12.3031	0.000387596	50514	581.477	42.8485	250																										
3824	4.02136	25.3528	0.0781533	253.437	1251.85	2.134	15.0613	2.7668	16.0474	5.5411	79.244	500.644	4.38767	38.7767	81.6233	98.1247	1.38365	0.116533	92089.2	128.753	3829	180.708	4.25083	0.0355806	0.796502	0.139401	99.8606	33.3438	0.472731	144795	5.25637	1.15892	318.311	45	7.67422	3.64578	2.34518	8.97482	2	310.995	12.3086	0.000387165	50608.3	581.529	42.9284	250																										
3832	4.02136	25.3501	0.0778638	253.605	1254.1	2.13519	15.0921	2.76683	16.0429	5.54053	79.2515	500.651	4.38432	38.7593	81.6407	98.1352	1.3812	0.116404	92073.7	127.401	3786.55	180.738	4.25322	0.0353782	0.79177	0.138574	99.8614	33.199	0.469923	144839	5.22703	1.15242	318.22	45	7.67586	3.64414	2.34395	8.97605	2	311.604	12.3141	0.000386736	50702.4	581.582	43.008	250																										
3840	4.02136	25.3475	0.0775764	253.772	1256.33	2.13637	15.123	2.76686	16.0383	5.53996	79.259	500.659	4.38098	38.7421	81.6579	98.1456	1.37877	0.116276	92058.2	126.061	3744.53	180.767	4.25559	0.0351768	0.787065	0.137752	99.8622	33.0542	0.467131	144882	5.19785	1.14596	318.129	45	7.67748	3.64252	2.34273	8.97727	2	312.212	12.3196	0.000386308	50796.3	581.634	43.0875	250																										
3848	4.02136	25.3449	0.0772911	253.938	1258.57	2.13755	15.1537	2.76689	16.0338	5.53939	79.2664	500.666	4.37766	38.7249	81.6751	98.156	1.37636	0.116148	92042.8	124.733	3702.96	180.796	4.25796	0.0349766	0.782389	0.136934	99.8631	32.9095	0.464355	144925	5.16883	1.13954	318.037	45	7.67909	3.64091	2.34151	8.97849	2	312.818	12.3251	0.000385883	50889.9	581.685	43.1667	250																										
3856	4.02136	25.3422	0.077008	254.103	1260.79	2.13873	15.1844	2.76692	16.0292	5.5388	79.2738	500.674	4.37436	38.7078	81.6922	98.1663	1.37395	0.11602	92027.5	123.418	3661.81	180.825	4.26031	0.0347775	0.77774	0.136121	99.8639	32.765	0.461596	144968	5.13995	1.13317	317.946	45	7.6807	3.6393	2.34031	8.97969	2	313.424	12.3306	0.00038546	50983.3	581.737	43.2458	250																										
3864	4.02136	25.3396	0.076727	254.267	1263.02	2.13989	15.2151	2.76694	16.0247	5.53822	79.2812	500.681	4.37107	38.6908	81.7092	98.1766	1.37157	0.115894	92012.3	122.114	3621.09	180.854	4.26265	0.0345795	0.773119	0.135313	99.8647	32.6206	0.458853	145010	5.11123	1.12684	317.856	45	7.68229	3.63771	2.33911	8.98089	2	314.028	12.3361	0.000385039	51076.5	581.788	43.3246	250																										
3872	4.02136	25.337	0.076448	254.43	1265.23	2.14105	15.2457	2.76697	16.0202	5.53763	79.2886	500.689	4.36779	38.674	81.726	98.1869	1.3692	0.115767	91997.2	120.822	3580.79	180.883	4.26498	0.0343825	0.768526	0.13451	99.8655	32.4763	0.456127	145052	5.08266	1.12055	317.765	45	7.68388	3.63612	2.33791	8.98209	2	314.631	12.3415	0.00038462	51169.4	581.839	43.4033	250																										
3880	4.02136	25.3345	0.0761711	254.593	1267.44	2.14221	15.2762	2.76699	16.0157	5.53703	79.2959	500.696	4.36453	38.6572	81.7428	98.197	1.36684	0.115642	91982.1	119.542	3540.91	180.912	4.26729	0.0341866	0.763959	0.133712	99.8663	32.3322	0.453417	145093	5.05424	1.1143	317.674	45	7.68546	3.63454	2.33673	8.98327	2	315.234	12.3469	0.000384203	51262.1	581.889	43.4817	250																										
3888	4.02136	25.3319	0.0758963	254.755	1269.65	2.14336	15.3067	2.76702	16.0111	5.53643	79.3031	500.703	4.36128	38.6405	81.7595	98.2072	1.3645	0.115517	91967.1	118.274	3501.45	180.94	4.2696	0.0339918	0.75942	0.132918	99.8671	32.1882	0.450723	145134	5.02597	1.1081	317.584	45	7.68703	3.63297	2.33555	8.98445	2	315.835	12.3523	0.000383788	51354.5	581.939	43.5599	250																										
3896	4.02136	25.3293	0.0756235	254.916	1271.85	2.1445	15.3372	2.76704	16.0066	5.53582	79.3103	500.71	4.35805	38.6239	81.7761	98.2172	1.36217	0.115392	91952.2	117.018	3462.4	180.968	4.27189	0.0337981	0.754908	0.13213	99.8679	32.0444	0.448045	145175	4.99785	1.10194	317.494	45	7.68859	3.63141	2.33437	8.98563	2	316.435	12.3577	0.000383374	51446.8	581.989	43.638	250																										
3904	4.02136	25.3268	0.0753527	255.076	1274.05	2.14564	15.3676	2.76707	16.0021	5.53522	79.3175	500.718	4.35483	38.6074	81.7926	98.2272	1.35985	0.115269	91937.3	115.773	3423.75	180.997	4.27417	0.0336055	0.750423	0.131345	99.8687	31.9008	0.445383	145215	4.96988	1.09582	317.403	45	7.69014	3.62986	2.33321	8.98679	2	317.034	12.3631	0.000382963	51538.7	582.039	43.7158	250																										
